Key,FullKey,C_Site,Hist,Behavior,CPC2024B,CPC2025B,CPC2026A
82612,C67282612,C672,8261,2,1,1,1
82613,C67282613,C672,8261,3,1,1,1
82623,C67282623,C672,8262,3,9,1,1
82632,C67282632,C672,8263,2,9,1,1
82633,C67282633,C672,8263,3,9,1,1
82653,C67282653,C672,8265,3,9,3,3
82703,C67282703,C672,8270,3,9,3,3
82723,C67282723,C672,8272,3,9,3,3
82733,C67282733,C672,8273,3,9,3,3
82803,C67282803,C672,8280,3,9,3,3
82813,C67282813,C672,8281,3,9,3,3
82903,C67282903,C672,8290,3,9,3,3
83003,C67283003,C672,8300,3,9,3,3
83102,C67283102,C672,8310,2,9,3,3
83103,C67283103,C672,8310,3,1,1,1
83113,C67283113,C672,8311,3,9,3,3
83122,C67283122,C672,8312,2,9,3,3
83123,C67283123,C672,8312,3,9,3,3
83133,C67283133,C672,8313,3,9,3,3
83143,C67283143,C672,8314,3,9,3,3
83153,C67283153,C672,8315,3,9,3,3
83173,C67283173,C672,8317,3,9,3,3
83183,C67283183,C672,8318,3,9,3,3
83193,C67283193,C672,8319,3,9,3,3
83202,C67283202,C672,8320,2,9,3,3
83203,C67283203,C672,8320,3,1,3,3
83223,C67283223,C672,8322,3,9,3,3
83233,C67283233,C672,8323,3,3,1,1
83303,C67283303,C672,8330,3,9,3,3
83313,C67283313,C672,8331,3,9,3,3
83323,C67283323,C672,8332,3,9,3,3
83333,C67283333,C672,8333,3,9,3,3
83353,C67283353,C672,8335,3,9,3,3
83373,C67283373,C672,8337,3,9,3,3
83393,C67283393,C672,8339,3,9,3,3
83402,C67283402,C672,8340,2,9,3,3
83403,C67283403,C672,8340,3,9,3,3
83413,C67283413,C672,8341,3,9,3,3
83423,C67283423,C672,8342,3,9,3,3
83433,C67283433,C672,8343,3,9,3,3
83443,C67283443,C672,8344,3,9,3,3
83453,C67283453,C672,8345,3,9,3,3
83463,C67283463,C672,8346,3,9,3,3
83473,C67283473,C672,8347,3,9,3,3
83503,C67283503,C672,8350,3,9,3,3
83703,C67283703,C672,8370,3,9,3,3
83802,C67283802,C672,8380,2,9,3,3
83803,C67283803,C672,8380,3,9,1,1
83813,C67283813,C672,8381,3,9,3,3
83823,C67283823,C672,8382,3,9,3,3
83833,C67283833,C672,8383,3,9,3,3
83843,C67283843,C672,8384,3,9,3,3
83903,C67283903,C672,8390,3,9,3,3
84003,C67284003,C672,8400,3,9,3,3
84013,C67284013,C672,8401,3,9,3,3
84023,C67284023,C672,8402,3,9,3,3
84033,C67284033,C672,8403,3,9,3,3
84063,C67284063,C672,8406,3,9,3,3
84073,C67284073,C672,8407,3,9,3,3
84083,C67284083,C672,8408,3,9,3,3
84092,C67284092,C672,8409,2,9,3,3
84093,C67284093,C672,8409,3,9,3,3
84103,C67284103,C672,8410,3,9,3,3
84133,C67284133,C672,8413,3,9,3,3
84203,C67284203,C672,8420,3,9,3,3
84303,C67284303,C672,8430,3,9,3,3
84403,C67284403,C672,8440,3,9,3,3
84412,C67284412,C672,8441,2,9,3,3
84503,C67284503,C672,8450,3,9,3,3
84523,C67284523,C672,8452,3,9,3,3
84532,C67284532,C672,8453,2,9,3,3
84533,C67284533,C672,8453,3,9,3,3
84552,C67284552,C672,8455,2,9,3,3
84553,C67284553,C672,8455,3,9,3,3
84602,C67284602,C672,8460,2,9,3,3
84603,C67284603,C672,8460,3,9,3,3
84702,C67284702,C672,8470,2,9,3,3
84703,C67284703,C672,8470,3,9,1,1
84713,C67284713,C672,8471,3,9,3,3
84743,C67284743,C672,8474,3,9,3,3
84803,C67284803,C672,8480,3,1,1,1
84813,C67284813,C672,8481,3,1,2,2
84823,C67284823,C672,8482,3,9,3,3
84903,C67284903,C672,8490,3,1,1,1
85002,C67285002,C672,8500,2,9,3,3
85003,C67285003,C672,8500,3,9,3,3
85012,C67285012,C672,8501,2,9,3,3
85013,C67285013,C672,8501,3,9,3,3
85023,C67285023,C672,8502,3,9,3,3
85032,C67285032,C672,8503,2,9,3,3
85033,C67285033,C672,8503,3,9,3,3
85042,C67285042,C672,8504,2,9,3,3
85043,C67285043,C672,8504,3,9,3,3
85072,C67285072,C672,8507,2,9,3,3
85073,C67285073,C672,8507,3,9,3,3
85083,C67285083,C672,8508,3,9,3,3
85092,C67285092,C672,8509,2,9,3,3
85093,C67285093,C672,8509,3,9,3,3
85103,C67285103,C672,8510,3,1,3,3
85123,C67285123,C672,8512,3,9,3,3
85133,C67285133,C672,8513,3,9,3,3
85143,C67285143,C672,8514,3,9,3,3
85192,C67285192,C672,8519,2,9,3,3
85202,C67285202,C672,8520,2,9,3,3
85203,C67285203,C672,8520,3,9,3,3
85213,C67285213,C672,8521,3,9,3,3
85222,C67285222,C672,8522,2,9,3,3
85223,C67285223,C672,8522,3,9,3,3
85233,C67285233,C672,8523,3,9,3,3
85243,C67285243,C672,8524,3,9,3,3
85253,C67285253,C672,8525,3,9,3,3
85303,C67285303,C672,8530,3,9,3,3
85403,C67285403,C672,8540,3,9,3,3
85413,C67285413,C672,8541,3,9,3,3
85423,C67285423,C672,8542,3,9,3,3
85433,C67285433,C672,8543,3,9,3,3
85503,C67285503,C672,8550,3,9,3,3
85513,C67285513,C672,8551,3,9,3,3
85523,C67285523,C672,8552,3,9,3,3
85623,C67285623,C672,8562,3,9,3,3
85703,C67285703,C672,8570,3,9,3,3
85713,C67285713,C672,8571,3,9,3,3
85723,C67285723,C672,8572,3,9,3,3
85733,C67285733,C672,8573,3,9,3,3
85763,C67285763,C672,8576,3,1,2,2
85803,C67285803,C672,8580,3,9,3,3
85813,C67285813,C672,8581,3,9,3,3
85823,C67285823,C672,8582,3,9,3,3
85833,C67285833,C672,8583,3,9,3,3
85843,C67285843,C672,8584,3,9,3,3
85853,C67285853,C672,8585,3,9,3,3
85863,C67285863,C672,8586,3,9,3,3
85883,C67285883,C672,8588,3,9,3,3
85893,C67285893,C672,8589,3,9,3,3
86003,C67286003,C672,8600,3,9,3,3
86203,C67286203,C672,8620,3,9,3,3
86303,C67286303,C672,8630,3,9,3,3
86313,C67286313,C672,8631,3,9,3,3
86343,C67286343,C672,8634,3,9,3,3
86403,C67286403,C672,8640,3,9,3,3
86503,C67286503,C672,8650,3,9,3,3
86703,C67286703,C672,8670,3,9,3,3
86803,C67286803,C672,8680,3,1,1,1
86813,C67286813,C672,8681,3,9,3,3
86823,C67286823,C672,8682,3,9,3,3
86903,C67286903,C672,8690,3,9,3,3
86913,C67286913,C672,8691,3,9,3,3
86923,C67286923,C672,8692,3,9,3,3
86933,C67286933,C672,8693,3,9,1,1
87103,C67287103,C672,8710,3,9,3,3
87203,C67287203,C672,8720,3,9,1,1
87213,C67287213,C672,8721,3,9,1,1
87223,C67287223,C672,8722,3,9,3,3
87233,C67287233,C672,8723,3,9,3,3
87283,C67287283,C672,8728,3,9,3,3
87303,C67287303,C672,8730,3,9,3,3
87403,C67287403,C672,8740,3,9,3,3
87412,C67287412,C672,8741,2,9,3,3
87413,C67287413,C672,8741,3,9,3,3
87422,C67287422,C672,8742,2,9,3,3
87423,C67287423,C672,8742,3,9,3,3
87433,C67287433,C672,8743,3,9,3,3
87443,C67287443,C672,8744,3,9,3,3
87453,C67287453,C672,8745,3,9,3,3
87463,C67287463,C672,8746,3,9,1,1
87613,C67287613,C672,8761,3,9,3,3
87703,C67287703,C672,8770,3,9,3,3
87713,C67287713,C672,8771,3,9,3,3
87723,C67287723,C672,8772,3,9,3,3
87733,C67287733,C672,8773,3,9,3,3
87743,C67287743,C672,8774,3,9,3,3
87803,C67287803,C672,8780,3,9,3,3
88003,C67288003,C672,8800,3,1,1,1
88013,C67288013,C672,8801,3,1,1,1
88023,C67288023,C672,8802,3,1,2,2
88033,C67288033,C672,8803,3,1,2,2
88043,C67288043,C672,8804,3,1,2,2
88053,C67288053,C672,8805,3,1,3,3
88063,C67288063,C672,8806,3,1,2,2
88103,C67288103,C672,8810,3,1,2,2
88113,C67288113,C672,8811,3,1,2,2
88123,C67288123,C672,8812,3,9,3,3
88133,C67288133,C672,8813,3,1,3,3
88143,C67288143,C672,8814,3,1,2,2
88153,C67288153,C672,8815,3,1,2,2
88253,C67288253,C672,8825,3,1,2,2
88303,C67288303,C672,8830,3,1,3,3
88533,C67288533,C672,8853,3,9,3,3
88553,C67288553,C672,8855,3,9,3,3
88573,C67288573,C672,8857,3,9,3,3
88903,C67288903,C672,8890,3,1,1,1
88913,C67288913,C672,8891,3,1,1,1
88943,C67288943,C672,8894,3,1,3,3
88953,C67288953,C672,8895,3,1,3,3
88963,C67288963,C672,8896,3,1,1,1
89003,C67289003,C672,8900,3,1,1,1
89013,C67289013,C672,8901,3,1,2,2
89023,C67289023,C672,8902,3,1,3,3
89103,C67289103,C672,8910,3,1,1,1
89123,C67289123,C672,8912,3,1,2,2
89203,C67289203,C672,8920,3,1,2,2
89213,C67289213,C672,8921,3,1,2,2
89303,C67289303,C672,8930,3,9,3,3
89313,C67289313,C672,8931,3,9,3,3
89333,C67289333,C672,8933,3,9,3,3
89343,C67289343,C672,8934,3,9,3,3
89363,C67289363,C672,8936,3,9,3,3
89403,C67289403,C672,8940,3,9,3,3
89413,C67289413,C672,8941,3,9,3,3
89503,C67289503,C672,8950,3,1,3,3
89513,C67289513,C672,8951,3,1,3,3
89593,C67289593,C672,8959,3,9,3,3
89603,C67289603,C672,8960,3,9,3,3
89643,C67289643,C672,8964,3,9,3,3
89703,C67289703,C672,8970,3,9,3,3
89713,C67289713,C672,8971,3,9,3,3
89723,C67289723,C672,8972,3,9,3,3
89733,C67289733,C672,8973,3,9,3,3
89803,C67289803,C672,8980,3,1,3,3
89813,C67289813,C672,8981,3,1,3,3
89823,C67289823,C672,8982,3,1,3,3
89833,C67289833,C672,8983,3,9,3,3
89903,C67289903,C672,8990,3,1,2,2
89913,C67289913,C672,8991,3,1,3,3
90003,C67290003,C672,9000,3,9,3,3
90143,C67290143,C672,9014,3,9,3,3
90153,C67290153,C672,9015,3,9,3,3
90203,C67290203,C672,9020,3,9,3,3
90443,C67290443,C672,9044,3,9,3,3
90453,C67290453,C672,9045,3,9,3,3
90502,C67290502,C672,9050,2,9,3,3
90503,C67290503,C672,9050,3,9,3,3
90513,C67290513,C672,9051,3,9,3,3
90523,C67290523,C672,9052,3,9,3,3
90533,C67290533,C672,9053,3,9,3,3
90603,C67290603,C672,9060,3,9,3,3
90612,C67290612,C672,9061,2,9,3,3
90623,C67290623,C672,9062,3,9,3,3
90633,C67290633,C672,9063,3,9,3,3
90642,C67290642,C672,9064,2,9,3,3
90643,C67290643,C672,9064,3,9,3,3
90653,C67290653,C672,9065,3,9,3,3
90702,C67290702,C672,9070,2,9,3,3
90703,C67290703,C672,9070,3,9,3,3
90712,C67290712,C672,9071,2,9,3,3
90713,C67290713,C672,9071,3,9,3,3
90723,C67290723,C672,9072,3,9,3,3
90802,C67290802,C672,9080,2,9,3,3
90803,C67290803,C672,9080,3,9,3,3
90813,C67290813,C672,9081,3,9,3,3
90823,C67290823,C672,9082,3,9,3,3
90833,C67290833,C672,9083,3,9,3,3
90843,C67290843,C672,9084,3,9,3,3
90853,C67290853,C672,9085,3,9,3,3
90863,C67290863,C672,9086,3,9,3,3
90903,C67290903,C672,9090,3,9,3,3
91013,C67291013,C672,9101,3,9,3,3
91023,C67291023,C672,9102,3,9,3,3
91043,C67291043,C672,9104,3,9,3,3
91053,C67291053,C672,9105,3,9,3,3
91103,C67291103,C672,9110,3,9,1,1
91113,C67291113,C672,9111,3,9,3,3
91243,C67291243,C672,9124,3,9,3,3
91303,C67291303,C672,9130,3,9,3,3
91373,C67291373,C672,9137,3,9,3,3
91503,C67291503,C672,9150,3,9,3,3
91703,C67291703,C672,9170,3,9,3,3
91743,C67291743,C672,9174,3,9,3,3
91813,C67291813,C672,9181,3,9,3,3
91823,C67291823,C672,9182,3,9,3,3
91833,C67291833,C672,9183,3,9,3,3
91843,C67291843,C672,9184,3,9,3,3
91853,C67291853,C672,9185,3,9,3,3
91863,C67291863,C672,9186,3,9,3,3
91873,C67291873,C672,9187,3,9,3,3
91923,C67291923,C672,9192,3,9,3,3
91933,C67291933,C672,9193,3,9,3,3
91943,C67291943,C672,9194,3,9,3,3
91953,C67291953,C672,9195,3,9,3,3
92213,C67292213,C672,9221,3,9,3,3
92223,C67292223,C672,9222,3,9,3,3
92303,C67292303,C672,9230,3,9,3,3
92423,C67292423,C672,9242,3,9,3,3
92433,C67292433,C672,9243,3,9,3,3
92503,C67292503,C672,9250,3,9,3,3
92513,C67292513,C672,9251,3,9,3,3
92523,C67292523,C672,9252,3,9,3,3
92613,C67292613,C672,9261,3,9,3,3
92703,C67292703,C672,9270,3,9,3,3
92903,C67292903,C672,9290,3,9,3,3
93023,C67293023,C672,9302,3,9,3,3
93103,C67293103,C672,9310,3,9,3,3
93123,C67293123,C672,9312,3,9,3,3
93303,C67293303,C672,9330,3,9,3,3
93413,C67293413,C672,9341,3,9,3,3
93423,C67293423,C672,9342,3,9,3,3
93623,C67293623,C672,9362,3,9,3,3
93653,C67293653,C672,9365,3,9,3,3
93663,C67293663,C672,9366,3,9,3,3
93703,C67293703,C672,9370,3,9,3,3
93713,C67293713,C672,9371,3,9,3,3
93723,C67293723,C672,9372,3,9,3,3
93803,C67293803,C672,9380,3,9,3,3
93813,C67293813,C672,9381,3,9,3,3
93823,C67293823,C672,9382,3,9,3,3
93853,C67293853,C672,9385,3,9,3,3
93903,C67293903,C672,9390,3,9,3,3
93913,C67293913,C672,9391,3,9,3,3
93923,C67293923,C672,9392,3,9,3,3
93933,C67293933,C672,9393,3,9,3,3
93953,C67293953,C672,9395,3,9,3,3
93963,C67293963,C672,9396,3,9,3,3
94003,C67294003,C672,9400,3,9,3,3
94013,C67294013,C672,9401,3,9,3,3
94103,C67294103,C672,9410,3,9,3,3
94113,C67294113,C672,9411,3,9,3,3
94203,C67294203,C672,9420,3,9,3,3
94213,C67294213,C672,9421,3,9,3,3
94233,C67294233,C672,9423,3,9,3,3
94243,C67294243,C672,9424,3,9,3,3
94253,C67294253,C672,9425,3,9,3,3
94303,C67294303,C672,9430,3,9,3,3
94403,C67294403,C672,9440,3,3,3,3
94413,C67294413,C672,9441,3,3,3,3
94423,C67294423,C672,9442,3,3,3,3
94453,C67294453,C672,9445,3,9,3,3
94503,C67294503,C672,9450,3,9,3,3
94513,C67294513,C672,9451,3,9,3,3
94603,C67294603,C672,9460,3,9,3,3
94703,C67294703,C672,9470,3,9,3,3
94713,C67294713,C672,9471,3,9,3,3
94723,C67294723,C672,9472,3,9,3,3
94733,C67294733,C672,9473,3,9,3,3
94743,C67294743,C672,9474,3,9,3,3
94753,C67294753,C672,9475,3,9,3,3
94763,C67294763,C672,9476,3,9,3,3
94773,C67294773,C672,9477,3,9,3,3
94783,C67294783,C672,9478,3,9,3,3
94803,C67294803,C672,9480,3,9,3,3
94903,C67294903,C672,9490,3,9,3,3
95003,C67295003,C672,9500,3,9,3,3
95013,C67295013,C672,9501,3,9,3,3
95023,C67295023,C672,9502,3,9,3,3
95033,C67295033,C672,9503,3,9,3,3
95043,C67295043,C672,9504,3,9,3,3
95053,C67295053,C672,9505,3,9,3,3
95083,C67295083,C672,9508,3,9,3,3
95093,C67295093,C672,9509,3,9,3,3
95103,C67295103,C672,9510,3,9,3,3
95113,C67295113,C672,9511,3,9,3,3
95123,C67295123,C672,9512,3,9,3,3
95133,C67295133,C672,9513,3,9,3,3
95203,C67295203,C672,9520,3,9,3,3
95213,C67295213,C672,9521,3,9,3,3
95223,C67295223,C672,9522,3,9,3,3
95233,C67295233,C672,9523,3,9,3,3
95303,C67295303,C672,9530,3,9,3,3
95383,C67295383,C672,9538,3,9,3,3
95393,C67295393,C672,9539,3,9,3,3
95603,C67295603,C672,9560,3,9,3,3
95613,C67295613,C672,9561,3,9,3,3
95713,C67295713,C672,9571,3,9,3,3
95803,C67295803,C672,9580,3,9,3,3
95903,C67295903,C672,9590,3,1,1,1
95913,C67295913,C672,9591,3,1,1,1
95963,C67295963,C672,9596,3,1,1,1
96543,C67296543,C672,9654,3,1,1,1
96613,C67296613,C672,9661,3,1,1,1
96623,C67296623,C672,9662,3,1,1,1
96643,C67296643,C672,9664,3,1,1,1
96653,C67296653,C672,9665,3,1,1,1
96673,C67296673,C672,9667,3,1,1,1
96703,C67296703,C672,9670,3,1,1,1
96713,C67296713,C672,9671,3,1,1,1
96733,C67296733,C672,9673,3,1,1,1
96753,C67296753,C672,9675,3,1,1,1
96793,C67296793,C672,9679,3,3,3,3
96803,C67296803,C672,9680,3,1,1,1
96843,C67296843,C672,9684,3,1,1,1
96873,C67296873,C672,9687,3,1,1,1
96893,C67296893,C672,9689,3,3,3,3
96903,C67296903,C672,9690,3,1,1,1
96913,C67296913,C672,9691,3,1,1,1
96953,C67296953,C672,9695,3,1,1,1
96983,C67296983,C672,9698,3,1,1,1
96993,C67296993,C672,9699,3,1,1,1
97023,C67297023,C672,9702,3,1,1,1
97053,C67297053,C672,9705,3,1,1,1
97123,C67297123,C672,9712,3,1,1,1
97143,C67297143,C672,9714,3,1,1,1
97153,C67297153,C672,9715,3,1,1,1
97163,C67297163,C672,9716,3,3,3,3
97243,C67297243,C672,9724,3,1,1,1
97273,C67297273,C672,9727,3,1,1,1
97283,C67297283,C672,9728,3,1,1,1
97293,C67297293,C672,9729,3,1,1,1
97313,C67297313,C672,9731,3,3,3,3
97323,C67297323,C672,9732,3,3,3,3
97343,C67297343,C672,9734,3,1,1,1
97353,C67297353,C672,9735,3,1,1,1
97373,C67297373,C672,9737,3,1,1,1
97383,C67297383,C672,9738,3,1,1,1
97403,C67297403,C672,9740,3,1,1,1
97413,C67297413,C672,9741,3,3,3,3
97423,C67297423,C672,9742,3,3,3,3
97493,C67297493,C672,9749,3,1,1,1
97503,C67297503,C672,9750,3,1,1,1
97543,C67297543,C672,9754,3,1,1,1
97553,C67297553,C672,9755,3,1,1,1
97563,C67297563,C672,9756,3,1,1,1
97573,C67297573,C672,9757,3,1,1,1
97583,C67297583,C672,9758,3,1,1,1
97593,C67297593,C672,9759,3,1,1,1
97613,C67297613,C672,9761,3,3,3,3
97663,C67297663,C672,9766,3,1,1,1
98003,C67298003,C672,9800,3,3,3,3
98013,C67298013,C672,9801,3,3,3,3
98063,C67298063,C672,9806,3,3,3,3
98073,C67298073,C672,9807,3,3,3,3
98083,C67298083,C672,9808,3,3,3,3
98093,C67298093,C672,9809,3,3,3,3
98113,C67298113,C672,9811,3,1,1,1
98123,C67298123,C672,9812,3,1,1,1
98133,C67298133,C672,9813,3,1,1,1
98143,C67298143,C672,9814,3,1,1,1
98153,C67298153,C672,9815,3,1,1,1
98163,C67298163,C672,9816,3,1,1,1
98173,C67298173,C672,9817,3,1,1,1
98183,C67298183,C672,9818,3,1,1,1
98193,C67298193,C672,9819,3,1,1,1
98203,C67298203,C672,9820,3,3,3,3
98233,C67298233,C672,9823,3,1,1,1
98263,C67298263,C672,9826,3,3,3,3
98313,C67298313,C672,9831,3,3,3,3
98323,C67298323,C672,9832,3,3,3,3
98333,C67298333,C672,9833,3,3,3,3
98343,C67298343,C672,9834,3,3,3,3
98373,C67298373,C672,9837,3,1,1,1
98403,C67298403,C672,9840,3,3,3,3
98603,C67298603,C672,9860,3,3,3,3
98613,C67298613,C672,9861,3,3,3,3
98633,C67298633,C672,9863,3,3,3,3
98653,C67298653,C672,9865,3,3,3,3
98663,C67298663,C672,9866,3,3,3,3
98673,C67298673,C672,9867,3,3,3,3
98693,C67298693,C672,9869,3,3,3,3
98703,C67298703,C672,9870,3,3,3,3
98713,C67298713,C672,9871,3,3,3,3
98723,C67298723,C672,9872,3,3,3,3
98733,C67298733,C672,9873,3,3,3,3
98743,C67298743,C672,9874,3,3,3,3
98753,C67298753,C672,9875,3,3,3,3
98763,C67298763,C672,9876,3,3,3,3
98773,C67298773,C672,9877,3,3,3,3
98783,C67298783,C672,9878,3,3,3,3
98793,C67298793,C672,9879,3,3,3,3
98913,C67298913,C672,9891,3,3,3,3
98953,C67298953,C672,9895,3,3,3,3
98963,C67298963,C672,9896,3,3,3,3
98973,C67298973,C672,9897,3,3,3,3
98983,C67298983,C672,9898,3,3,3,3
99103,C67299103,C672,9910,3,3,3,3
99113,C67299113,C672,9911,3,3,3,3
99123,C67299123,C672,9912,3,3,3,3
99203,C67299203,C672,9920,3,3,3,3
99303,C67299303,C672,9930,3,1,1,1
99313,C67299313,C672,9931,3,3,3,3
99403,C67299403,C672,9940,3,3,3,3
99453,C67299453,C672,9945,3,3,3,3
99463,C67299463,C672,9946,3,3,3,3
99483,C67299483,C672,9948,3,3,3,3
99503,C67299503,C672,9950,3,3,3,3
99613,C67299613,C672,9961,3,3,3,3
99623,C67299623,C672,9962,3,3,3,3
99633,C67299633,C672,9963,3,3,3,3
99643,C67299643,C672,9964,3,3,3,3
99653,C67299653,C672,9965,3,3,3,3
99663,C67299663,C672,9966,3,3,3,3
99673,C67299673,C672,9967,3,3,3,3
99683,C67299683,C672,9968,3,3,3,3
99713,C67299713,C672,9971,3,1,1,1
99753,C67299753,C672,9975,3,3,3,3
99823,C67299823,C672,9982,3,3,3,3
99833,C67299833,C672,9983,3,3,3,3
99863,C67299863,C672,9986,3,3,3,3
99893,C67299893,C672,9989,3,3,3,3
99913,C67299913,C672,9991,3,3,3,3
99923,C67299923,C672,9992,3,3,3,3
99933,C67299933,C672,9993,3,3,3,3
80003,C67380003,C673,8000,3,1,1,1
80013,C67380013,C673,8001,3,1,1,1
80023,C67380023,C673,8002,3,1,1,1
80033,C67380033,C673,8003,3,1,1,1
80043,C67380043,C673,8004,3,1,1,1
80053,C67380053,C673,8005,3,1,1,1
80102,C67380102,C673,8010,2,1,2,2
80103,C67380103,C673,8010,3,1,1,1
80113,C67380113,C673,8011,3,1,3,3
80123,C67380123,C673,8012,3,1,3,3
80133,C67380133,C673,8013,3,1,1,1
80143,C67380143,C673,8014,3,1,3,3
80153,C67380153,C673,8015,3,1,3,3
80203,C67380203,C673,8020,3,1,1,1
80213,C67380213,C673,8021,3,1,3,3
80223,C67380223,C673,8022,3,1,2,2
80302,C67380302,C673,8030,2,9,3,3
80303,C67380303,C673,8030,3,1,1,1
80313,C67380313,C673,8031,3,1,1,1
80323,C67380323,C673,8032,3,1,3,3
80333,C67380333,C673,8033,3,1,3,3
80343,C67380343,C673,8034,3,1,3,3
80353,C67380353,C673,8035,3,1,2,2
80412,C67380412,C673,8041,2,9,3,3
80413,C67380413,C673,8041,3,1,1,1
80433,C67380433,C673,8043,3,1,3,3
80453,C67380453,C673,8045,3,9,1,1
80502,C67380502,C673,8050,2,1,3,3
80503,C67380503,C673,8050,3,1,3,3
80512,C67380512,C673,8051,2,9,3,3
80513,C67380513,C673,8051,3,1,1,1
80522,C67380522,C673,8052,2,1,3,3
80523,C67380523,C673,8052,3,1,3,3
80702,C67380702,C673,8070,2,1,1,1
80703,C67380703,C673,8070,3,1,1,1
80712,C67380712,C673,8071,2,9,3,3
80713,C67380713,C673,8071,3,1,1,1
80723,C67380723,C673,8072,3,1,3,3
80733,C67380733,C673,8073,3,1,3,3
80743,C67380743,C673,8074,3,1,1,1
80753,C67380753,C673,8075,3,1,3,3
80762,C67380762,C673,8076,2,1,3,3
80763,C67380763,C673,8076,3,1,3,3
80772,C67380772,C673,8077,2,9,3,3
80783,C67380783,C673,8078,3,1,3,3
80802,C67380802,C673,8080,2,9,3,3
80812,C67380812,C673,8081,2,9,3,3
80823,C67380823,C673,8082,3,9,1,1
80832,C67380832,C673,8083,2,9,3,3
80843,C67380843,C673,8084,3,9,3,3
80853,C67380853,C673,8085,3,9,1,1
80863,C67380863,C673,8086,3,9,1,1
80903,C67380903,C673,8090,3,9,3,3
80913,C67380913,C673,8091,3,9,3,3
80923,C67380923,C673,8092,3,9,3,3
80933,C67380933,C673,8093,3,9,3,3
80943,C67380943,C673,8094,3,9,3,3
80953,C67380953,C673,8095,3,9,3,3
80973,C67380973,C673,8097,3,9,3,3
80983,C67380983,C673,8098,3,9,3,3
81003,C67381003,C673,8100,3,9,3,3
81023,C67381023,C673,8102,3,9,3,3
81032,C67381032,C673,8103,2,9,3,3
81033,C67381033,C673,8103,3,9,3,3
81103,C67381103,C673,8110,3,9,3,3
81202,C67381202,C673,8120,2,1,1,1
81203,C67381203,C673,8120,3,1,1,1
81213,C67381213,C673,8121,3,1,3,3
81222,C67381222,C673,8122,2,9,3,3
81223,C67381223,C673,8122,3,1,1,1
81232,C67381232,C673,8123,2,9,3,3
81233,C67381233,C673,8123,3,1,3,3
81243,C67381243,C673,8124,3,1,3,3
81302,C67381302,C673,8130,2,1,1,1
81303,C67381303,C673,8130,3,1,1,1
81313,C67381313,C673,8131,3,1,1,1
81402,C67381402,C673,8140,2,1,1,1
81403,C67381403,C673,8140,3,1,1,1
81413,C67381413,C673,8141,3,1,3,3
81423,C67381423,C673,8142,3,9,3,3
81433,C67381433,C673,8143,3,1,3,3
81443,C67381443,C673,8144,3,9,1,1
81453,C67381453,C673,8145,3,9,3,3
81473,C67381473,C673,8147,3,1,3,3
81482,C67381482,C673,8148,2,9,3,3
81503,C67381503,C673,8150,3,9,3,3
81513,C67381513,C673,8151,3,9,3,3
81523,C67381523,C673,8152,3,9,3,3
81533,C67381533,C673,8153,3,9,3,3
81543,C67381543,C673,8154,3,9,1,1
81553,C67381553,C673,8155,3,9,3,3
81563,C67381563,C673,8156,3,9,3,3
81583,C67381583,C673,8158,3,9,3,3
81603,C67381603,C673,8160,3,9,3,3
81613,C67381613,C673,8161,3,9,3,3
81623,C67381623,C673,8162,3,9,3,3
81632,C67381632,C673,8163,2,9,3,3
81633,C67381633,C673,8163,3,9,3,3
81703,C67381703,C673,8170,3,9,3,3
81713,C67381713,C673,8171,3,9,3,3
81723,C67381723,C673,8172,3,9,3,3
81733,C67381733,C673,8173,3,9,3,3
81743,C67381743,C673,8174,3,9,3,3
81753,C67381753,C673,8175,3,9,3,3
81803,C67381803,C673,8180,3,9,3,3
81903,C67381903,C673,8190,3,9,3,3
82003,C67382003,C673,8200,3,9,3,3
82012,C67382012,C673,8201,2,9,3,3
82013,C67382013,C673,8201,3,9,3,3
82102,C67382102,C673,8210,2,9,1,1
82103,C67382103,C673,8210,3,9,1,1
82112,C67382112,C673,8211,2,9,1,1
82113,C67382113,C673,8211,3,9,3,3
82132,C67382132,C673,8213,2,9,3,3
82133,C67382133,C673,8213,3,9,3,3
82143,C67382143,C673,8214,3,9,3,3
82153,C67382153,C673,8215,3,9,3,3
82203,C67382203,C673,8220,3,9,3,3
82213,C67382213,C673,8221,3,9,3,3
82302,C67382302,C673,8230,2,1,3,3
82303,C67382303,C673,8230,3,1,2,2
82313,C67382313,C673,8231,3,1,3,3
82403,C67382403,C673,8240,3,9,1,1
82413,C67382413,C673,8241,3,9,3,3
82423,C67382423,C673,8242,3,9,3,3
82433,C67382433,C673,8243,3,9,3,3
82453,C67382453,C673,8245,3,9,3,3
82463,C67382463,C673,8246,3,9,1,1
82473,C67382473,C673,8247,3,9,3,3
82493,C67382493,C673,8249,3,9,1,1
82502,C67382502,C673,8250,2,9,3,3
82503,C67382503,C673,8250,3,9,3,3
82513,C67382513,C673,8251,3,9,3,3
82523,C67382523,C673,8252,3,9,3,3
82532,C67382532,C673,8253,2,9,3,3
82533,C67382533,C673,8253,3,3,3,3
82543,C67382543,C673,8254,3,3,3,3
82553,C67382553,C673,8255,3,3,3,3
82563,C67382563,C673,8256,3,3,3,3
82573,C67382573,C673,8257,3,3,3,3
82602,C67382602,C673,8260,2,9,3,3
82603,C67382603,C673,8260,3,1,3,3
82612,C67382612,C673,8261,2,1,1,1
82613,C67382613,C673,8261,3,1,1,1
82623,C67382623,C673,8262,3,9,1,1
